model,modality,hardware,arch_type,params_B,hw_tdp,compute_units,memory_bw,output_complexity,num_steps,batch_size,energy_j,time_s,avg_power_w
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,20,1,340.96,1.72,123.77
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,20,1,350.79,1.74,127.2
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,20,1,350.33,1.73,127.03
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,489.24,1.98,164.69
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,491.85,1.88,171.48
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,516.14,1.86,179.61
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,489.15,1.86,170.34
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,477.7,1.86,166.65
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,475.01,1.88,165.63
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,502.82,1.87,175.06
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,502.22,1.88,174.98
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,477.66,1.87,166.43
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,507.02,1.91,176.56
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,470.71,1.9,164.23
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,504.47,1.88,175.72
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,503.86,1.86,175.35
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,494.1,1.9,172.13
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,474.89,1.88,165.62
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,470.77,1.9,164.32
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,497.8,1.87,173.67
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,500.66,1.88,174.4
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,485.55,1.87,168.85
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,474.33,1.86,165.36
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,482.16,1.87,168.2
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,506.35,1.87,176.33
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,487.2,1.86,169.92
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,472.59,1.86,164.82
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,483.47,1.85,168.67
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,500.17,1.84,174.23
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,499.33,1.86,173.92
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,490.31,1.86,170.82
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,498.49,1.86,173.57
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,20,1,470.24,1.87,164.14
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,653.28,2.17,205.21
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,672.07,2.05,218.23
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,601.39,2.06,195.18
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,646.92,2.06,210.02
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,628.62,2.07,203.99
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,653.16,2.05,211.65
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,670.15,2.09,217.44
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,620.3,2.06,201.24
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,637.17,2.07,206.68
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,639.02,2.06,207.55
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,678.13,2.05,219.64
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,670.54,2.06,217.47
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,632.27,2.07,205.16
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,677.88,2.05,219.95
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,641.43,2.05,207.9
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,649.89,2.04,210.68
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,674.72,2.07,218.54
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,617.15,2.06,200.51
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,643.22,2.06,208.29
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,660.91,2.06,214.58
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,648.06,2.05,210.15
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,654.5,2.06,212.22
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,659.05,2.06,214.0
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,634.46,2.07,205.88
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,643.5,2.09,208.85
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,662.08,2.05,214.64
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,643.01,2.05,208.6
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,636.08,2.06,206.56
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,641.25,2.06,208.16
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,786432,20,1,650.78,2.05,211.03
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,504.3,2.58,141.53
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,504.48,2.59,141.72
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,516.3,2.59,144.93
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,516.24,2.58,144.93
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,495.8,2.58,139.18
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,494.36,2.61,138.69
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,511.54,2.6,143.66
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,493.71,2.6,138.62
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,509.68,2.57,143.13
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,510.99,2.59,143.53
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,490.78,2.58,137.65
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,523.24,2.65,142.93
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,501.81,2.6,140.91
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,495.23,2.57,139.15
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,485.3,2.57,136.28
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,485.14,2.56,136.23
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,482.0,2.58,135.4
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,502.36,2.59,140.98
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,493.26,2.61,138.36
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,514.33,2.59,144.43
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,512.71,2.62,139.97
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,507.2,2.6,142.29
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,480.54,2.59,134.86
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,497.93,2.51,139.77
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,513.78,2.62,140.38
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,484.72,2.56,136.2
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,507.5,2.56,142.49
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,492.79,2.53,138.32
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,492.52,2.54,138.25
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,262144,30,1,501.71,2.59,140.73
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,700.08,2.76,185.65
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,718.93,2.77,190.62
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,700.3,2.77,185.39
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,734.23,2.8,194.49
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,709.92,2.75,188.13
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,715.5,2.77,189.54
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,728.61,2.75,192.91
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,687.26,2.75,182.22
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,670.51,2.77,177.62
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,754.03,2.73,199.53
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,702.99,2.8,186.23
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,686.26,2.75,181.83
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,700.75,2.76,185.31
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,705.84,2.73,187.08
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,730.99,2.73,193.17
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,715.91,2.74,189.55
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,702.82,2.73,186.1
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,699.18,2.76,185.38
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,715.42,2.75,189.59
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,728.56,2.74,192.99
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,688.65,2.71,187.4
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,724.56,2.8,192.1
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,711.79,2.77,188.67
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,727.4,2.76,192.81
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,695.08,2.75,184.17
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,690.92,2.75,183.01
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,711.55,2.71,193.62
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,711.77,2.73,188.55
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,708.09,2.74,187.56
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,524288,30,1,694.19,2.75,184.05
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,1021.37,2.81,255.0
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,932.24,2.76,234.21
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,1012.6,2.77,254.92
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,955.88,2.76,240.77
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,967.5,2.72,244.76
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,959.56,2.73,242.91
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,969.31,2.75,244.25
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,1016.69,2.76,255.67
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,951.06,2.76,240.25
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,944.1,2.77,235.58
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,950.37,2.76,239.51
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,965.39,2.74,243.37
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,1011.81,2.74,256.09
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,967.01,2.74,244.08
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,968.23,2.76,242.47
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,976.34,2.76,246.01
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,972.94,2.77,244.44
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,1004.85,2.77,252.75
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,966.33,2.75,243.31
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,986.59,2.74,248.29
AnimateDiff-v1.5,video,NVIDIA A100-SXM4-40GB,1,0.9,400,6912,1555,1048576,20,1,963.18,2.75,242.89
